Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collecting_institution,collection_date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),host_health_state,host_scientific_name,host_sex,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_capture_status,Sample Name,Sample_Name,SRA_accession,SRA Study,Submitter_Id,Title,host_subject_id
ERR5699095,AMPLICON,assembly,68,72413995,PRJEB43269,SAMEA8239427,11805154,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414508,SAMEA8239427,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:00Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239427,cov-100001877426,ERS5925697,ERP127218,cov-100001877426,SARS-Cov2 Haut-de-France samples,120321-502
ERR5699096,AMPLICON,assembly,68,98106140,PRJEB43269,SAMEA8239428,15665818,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414509,SAMEA8239428,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:00Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239428,cov-100001877427,ERS5925698,ERP127218,cov-100001877427,SARS-Cov2 Haut-de-France samples,120321-503
ERR5699097,AMPLICON,assembly,68,88749350,PRJEB43269,SAMEA8239429,14264079,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414510,SAMEA8239429,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:00Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239429,cov-100001877429,ERS5925699,ERP127218,cov-100001877429,SARS-Cov2 Haut-de-France samples,120321-504
ERR5699098,AMPLICON,assembly,69,81496969,PRJEB43269,SAMEA8239430,13982599,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414511,SAMEA8239430,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:00Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239430,cov-100001877430,ERS5925700,ERP127218,cov-100001877430,SARS-Cov2 Haut-de-France samples,120321-505
ERR5699099,AMPLICON,assembly,68,91843872,PRJEB43269,SAMEA8239431,14786467,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414512,SAMEA8239431,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:00Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239431,cov-100001877431,ERS5925701,ERP127218,cov-100001877431,SARS-Cov2 Haut-de-France samples,120321-506
ERR5699100,AMPLICON,assembly,70,63280612,PRJEB43269,SAMEA8239432,14920243,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414513,SAMEA8239432,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239432,cov-100001877432,ERS5925702,ERP127218,cov-100001877432,SARS-Cov2 Haut-de-France samples,120321-507
ERR5699101,AMPLICON,assembly,69,83246760,PRJEB43269,SAMEA8239433,13316491,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414514,SAMEA8239433,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239433,cov-100001877433,ERS5925703,ERP127218,cov-100001877433,SARS-Cov2 Haut-de-France samples,120321-508
ERR5699102,AMPLICON,assembly,69,89863598,PRJEB43269,SAMEA8239434,14148633,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414515,SAMEA8239434,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239434,cov-100001877434,ERS5925704,ERP127218,cov-100001877434,SARS-Cov2 Haut-de-France samples,120321-509
ERR5699103,AMPLICON,assembly,69,73839311,PRJEB43269,SAMEA8239435,12298263,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414516,SAMEA8239435,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239435,cov-100001880948,ERS5925705,ERP127218,cov-100001880948,SARS-Cov2 Haut-de-France samples,120321-510
ERR5699104,AMPLICON,assembly,69,71228353,PRJEB43269,SAMEA8239436,11893237,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414517,SAMEA8239436,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239436,cov-881061350089,ERS5925706,ERP127218,cov-881061350089,SARS-Cov2 Haut-de-France samples,120321-511
ERR5699105,AMPLICON,assembly,69,68903102,PRJEB43269,SAMEA8239437,11604909,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414518,SAMEA8239437,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239437,cov-881061350091,ERS5925707,ERP127218,cov-881061350091,SARS-Cov2 Haut-de-France samples,120321-512
ERR5699106,AMPLICON,assembly,69,74700262,PRJEB43269,SAMEA8239438,11826626,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414519,SAMEA8239438,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239438,cov-881061350316,ERS5925708,ERP127218,cov-881061350316,SARS-Cov2 Haut-de-France samples,120321-513
ERR5699107,AMPLICON,assembly,69,55232330,PRJEB43269,SAMEA8239439,9767072,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414520,SAMEA8239439,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239439,cov-881061350326,ERS5925709,ERP127218,cov-881061350326,SARS-Cov2 Haut-de-France samples,120321-514
ERR5699108,AMPLICON,assembly,69,71918359,PRJEB43269,SAMEA8239440,11632401,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414521,SAMEA8239440,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239440,cov-881061350327,ERS5925710,ERP127218,cov-881061350327,SARS-Cov2 Haut-de-France samples,120321-515
ERR5699109,AMPLICON,assembly,68,66688502,PRJEB43269,SAMEA8239441,10756855,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414522,SAMEA8239441,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239441,cov-881061350328,ERS5925711,ERP127218,cov-881061350328,SARS-Cov2 Haut-de-France samples,120321-516
ERR5699110,AMPLICON,assembly,68,73074482,PRJEB43269,SAMEA8239442,11426855,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414523,SAMEA8239442,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239442,cov-881061350329,ERS5925712,ERP127218,cov-881061350329,SARS-Cov2 Haut-de-France samples,120321-517
ERR5699111,AMPLICON,assembly,68,69734589,PRJEB43269,SAMEA8239443,11457907,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414524,SAMEA8239443,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239443,cov-881061350334,ERS5925713,ERP127218,cov-881061350334,SARS-Cov2 Haut-de-France samples,120321-518
ERR5699112,AMPLICON,assembly,69,70028281,PRJEB43269,SAMEA8239444,11663619,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414525,SAMEA8239444,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239444,cov-881061350337,ERS5925714,ERP127218,cov-881061350337,SARS-Cov2 Haut-de-France samples,120321-519
ERR5699113,AMPLICON,assembly,69,71279442,PRJEB43269,SAMEA8239445,11260734,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414526,SAMEA8239445,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239445,cov-881061350339,ERS5925715,ERP127218,cov-881061350339,SARS-Cov2 Haut-de-France samples,120321-520
ERR5699114,AMPLICON,assembly,69,71360753,PRJEB43269,SAMEA8239446,11408251,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414527,SAMEA8239446,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239446,cov-881061350340,ERS5925716,ERP127218,cov-881061350340,SARS-Cov2 Haut-de-France samples,120321-521
ERR5699115,AMPLICON,assembly,69,75273604,PRJEB43269,SAMEA8239447,12015154,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414528,SAMEA8239447,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239447,cov-881061350343,ERS5925717,ERP127218,cov-881061350343,SARS-Cov2 Haut-de-France samples,120321-522
ERR5699116,AMPLICON,assembly,68,74987155,PRJEB43269,SAMEA8239448,12485827,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414529,SAMEA8239448,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239448,cov-881061350344,ERS5925718,ERP127218,cov-881061350344,SARS-Cov2 Haut-de-France samples,120321-523
ERR5699117,AMPLICON,assembly,69,76466760,PRJEB43269,SAMEA8239449,11927838,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414530,SAMEA8239449,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239449,cov-881061350351,ERS5925719,ERP127218,cov-881061350351,SARS-Cov2 Haut-de-France samples,120321-524
ERR5699118,AMPLICON,assembly,69,62170522,PRJEB43269,SAMEA8239450,10834550,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414531,SAMEA8239450,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239450,cov-881061350355,ERS5925720,ERP127218,cov-881061350355,SARS-Cov2 Haut-de-France samples,120321-525
ERR5699119,AMPLICON,assembly,68,76840102,PRJEB43269,SAMEA8239451,12596914,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414532,SAMEA8239451,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239451,cov-881061350356,ERS5925721,ERP127218,cov-881061350356,SARS-Cov2 Haut-de-France samples,120321-526
ERR5699120,AMPLICON,assembly,69,41152353,PRJEB43269,SAMEA8239452,7197877,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414533,SAMEA8239452,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239452,cov-881061350360,ERS5925722,ERP127218,cov-881061350360,SARS-Cov2 Haut-de-France samples,120321-527
ERR5699121,AMPLICON,assembly,68,68067424,PRJEB43269,SAMEA8239453,11066079,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414534,SAMEA8239453,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239453,cov-881061350362,ERS5925723,ERP127218,cov-881061350362,SARS-Cov2 Haut-de-France samples,120321-528
ERR5699122,AMPLICON,assembly,68,71571438,PRJEB43269,SAMEA8239454,12350062,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414535,SAMEA8239454,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239454,cov-881061350365,ERS5925724,ERP127218,cov-881061350365,SARS-Cov2 Haut-de-France samples,120321-529
ERR5699123,AMPLICON,assembly,69,58549098,PRJEB43269,SAMEA8239455,11964505,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414536,SAMEA8239455,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239455,cov-881061350370,ERS5925725,ERP127218,cov-881061350370,SARS-Cov2 Haut-de-France samples,120321-530
ERR5699124,AMPLICON,assembly,68,64321201,PRJEB43269,SAMEA8239456,11115980,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414537,SAMEA8239456,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239456,cov-881061350371,ERS5925726,ERP127218,cov-881061350371,SARS-Cov2 Haut-de-France samples,120321-531
ERR5699125,AMPLICON,assembly,69,49640137,PRJEB43269,SAMEA8239457,7531964,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414538,SAMEA8239457,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:05:01Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239457,cov-881062350059,ERS5925727,ERP127218,cov-881062350059,SARS-Cov2 Haut-de-France samples,120321-532
ERR5699126,AMPLICON,assembly,68,70078576,PRJEB43269,SAMEA8497935,10225712,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414539,SAMEA8497935,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:52Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8497935,cov-20210322v1a10,ERS6182755,ERP127218,cov-20210322v1a10,SARS-Cov2 Haut-de-France samples,250321-1
